TAIR,SYMBOL,GENENAME,REFSEQ,ENTREZID,STRING_id,GOSLIM_IDS,Log2fc_.leaf_FLT.v.leaf_GC.,Log2fc_.leaf_FLT.v.root_FLT.,Log2fc_.leaf_FLT.v.root_GC.,Log2fc_.leaf_GC.v.root_FLT.,Log2fc_.leaf_GC.v.root_GC.,Log2fc_.root_FLT.v.root_GC.,Log2fc_.leaf_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_FLT.,Log2fc_.root_GC.v.leaf_FLT.,Log2fc_.root_FLT.v.leaf_GC.,Log2fc_.root_GC.v.leaf_GC.,Log2fc_.root_GC.v.root_FLT.
AT3G57870,AHUS5,Encodes a SUMO liagse that directs the attachment of the small protein SUMO to target proteins via an isopeptide bond. This enzyme is localized to the nucleus and plants with reduced levels of this protein show higher sensitivity to ABA in root growth inhibition assays. It has high similarity to the yeast UBC9 SUMO ligase and is sometimes referred to by that name.,NM_115649,824956,3702.AT3G57870.1,NA,0.229824481,0.022465631,0.273068761,-0.20735885,0.04324428,0.25060313,-0.229824481,-0.022465631,-0.273068761,0.20735885,-0.04324428,-0.25060313
AT3G57890,NA,NA,NM_001203191,824958,NA,NA,0.047890412,-0.13903885,-0.027698013,-0.186929261,-0.075588425,0.111340837,-0.047890412,0.13903885,0.027698013,0.186929261,0.075588425,-0.111340837
AT3G58030,NA,NA,NM_001203193,824972,NA,"GO:0004842, GO:0006464, GO:0003824, GO:0008152, GO:0016874, GO:0019538, GO:0044238",-0.496910179,-0.369907069,-0.514705188,0.12700311,-0.017795009,-0.144798119,0.496910179,0.369907069,0.514705188,-0.12700311,0.017795009,0.144798119
AT3G58110,NA,NA,NM_001203194,824980,NA,NA,-0.158795857,-0.089405989,-0.190276123,0.069389868,-0.031480266,-0.100870134,0.158795857,0.089405989,0.190276123,-0.069389868,0.031480266,0.100870134
AT3G58560,NA,NA,NM_115718,825025,NA,"GO:0003676, GO:0003824, GO:0004518, GO:0004532, GO:0005488, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0008152, GO:0016787, GO:0016788, GO:0044238, NA",0.495882902,-0.146717708,0.495700822,-0.64260061,-0.00018208,0.64241853,-0.495882902,0.146717708,-0.495700822,0.64260061,0.00018208,-0.64241853
AT3G58640,NA,NA,NM_115726,825033,NA,NA,0.136457839,0.063686068,0.186054083,-0.072771772,0.049596243,0.122368015,-0.136457839,-0.063686068,-0.186054083,0.072771772,-0.049596243,-0.122368015
AT3G58680,ATMBF1B,"One of three genes in A. thaliana encoding multiprotein bridging factor 1, a highly conserved transcriptional coactivator. May serve as a bridging factor between a bZIP factor and TBP.  Its expression is developmentally regulated.",NM_115730,825037,3702.AT3G58680.1,NA,0.848376069,0.318421438,0.949993294,-0.529954631,0.101617225,0.631571856,-0.848376069,-0.318421438,-0.949993294,0.529954631,-0.101617225,-0.631571856
AT3G58700,NA,NA,NM_115732,825039,NA,"GO:0003735, GO:0005198, GO:0005622, GO:0005737, GO:0005829, GO:0005840, GO:0006412, GO:0006996, GO:0008152, GO:0009058, GO:0009987, GO:0016043, GO:0019538, GO:0030529, GO:0032991, GO:0043226, GO:0044085, GO:0044238, GO:0044464, GO:0071840",-0.277468785,-0.093919967,-0.317202559,0.183548819,-0.039733774,-0.223282592,0.277468785,0.093919967,0.317202559,-0.183548819,0.039733774,0.223282592
AT3G58750,CSY2,Encodes a peroxisomal citrate synthase that is expressed throughout seedling and shoot development.,NM_115737,825044,3702.AT3G58750.1,"GO:0003824, GO:0005975, GO:0006091, GO:0006099, GO:0006520, GO:0008152, GO:0008652, GO:0009063, GO:0016740, GO:0016829, GO:0044238",-0.035674907,0.299434423,0.005952091,0.33510933,0.041626998,-0.293482332,0.035674907,-0.299434423,-0.005952091,-0.33510933,-0.041626998,0.293482332
AT3G59100,ATGSL11,encodes a protein similar to callose synthase,NM_001339950,825079,3702.AT3G59100.1,NA,-1.316143113,0.135989777,-1.567664925,1.45213289,-0.251521812,-1.703654702,1.316143113,-0.135989777,1.567664925,-1.45213289,0.251521812,1.703654702
AT3G59660,NA,NA,NM_001339993,825135,NA,NA,-0.989123386,0.043460321,-0.982590543,1.032583706,0.006532842,-1.026050864,0.989123386,-0.043460321,0.982590543,-1.032583706,-0.006532842,1.026050864
AT3G59690,IQD13,NA,NM_001339994,825138,3702.AT3G59690.1,NA,-2.765500548,0.024515469,-2.641257622,2.790016016,0.124242925,-2.665773091,2.765500548,-0.024515469,2.641257622,-2.790016016,-0.124242925,2.665773091
AT3G59910,NA,NA,NM_001340005,825161,NA,NA,-0.092697735,-0.361720911,-0.024550455,-0.269023176,0.06814728,0.337170456,0.092697735,0.361720911,0.024550455,0.269023176,-0.06814728,-0.337170456
AT3G60030,SPL12,NA,NM_115866,825173,3702.AT3G60030.1,NA,-0.08144316,-0.077312835,-0.090147278,0.004130325,-0.008704118,-0.012834443,0.08144316,0.077312835,0.090147278,-0.004130325,0.008704118,0.012834443
AT3G60300,NA,NA,NM_001203211,825201,NA,"GO:0005622, GO:0005634, GO:0006464, GO:0008152, GO:0009987, GO:0019538, GO:0043226, GO:0044238, GO:0044464",-0.140874204,0.619106925,0.066421378,0.759981128,0.207295582,-0.552685547,0.140874204,-0.619106925,-0.066421378,-0.759981128,-0.207295582,0.552685547
AT3G61480,NA,NA,NM_001340104,825321,NA,NA,-0.286142699,-0.013383319,-0.412501062,0.27275938,-0.126358364,-0.399117744,0.286142699,0.013383319,0.412501062,-0.27275938,0.126358364,0.399117744
AT3G62010,NA,NA,NM_001203229,825374,NA,"GO:0003824, GO:0004721, GO:0005622, GO:0005737, GO:0006464, GO:0006796, GO:0008152, GO:0009987, GO:0016787, GO:0016788, GO:0016791, GO:0019538, GO:0044238, GO:0044464",0.700039946,0.204933596,0.569544665,-0.49510635,-0.130495281,0.364611069,-0.700039946,-0.204933596,-0.569544665,0.49510635,0.130495281,-0.364611069
AT3G62310,NA,NA,NM_001340152,825404,NA,"GO:0003724, GO:0003824, GO:0004386, GO:0005622, GO:0005737, GO:0006139, GO:0006796, GO:0006807, GO:0008152, GO:0009056, GO:0009987, GO:0016070, GO:0016462, GO:0016787, GO:0044238, GO:0044464, NA",-0.09208667,-0.211943935,-0.127278635,-0.119857265,-0.035191965,0.0846653,0.09208667,0.211943935,0.127278635,0.119857265,0.035191965,-0.0846653
AT3G62530,NA,NA,NM_116118,825427,NA,NA,1.897734011,-0.090529387,2.003571615,-1.988263398,0.105837604,2.094101002,-1.897734011,0.090529387,-2.003571615,1.988263398,-0.105837604,-2.094101002
AT3G62700,ABCC14,member of MRP subfamily,NM_116135,825444,3702.AT3G62700.1,"GO:0003824, GO:0005215, GO:0006810, GO:0006858, GO:0009636, GO:0016787, GO:0022857, GO:0042626, GO:0050896, GO:0008152, GO:0051179",0.184078445,-0.15539414,0.149291722,-0.339472585,-0.034786723,0.304685861,-0.184078445,0.15539414,-0.149291722,0.339472585,0.034786723,-0.304685861
AT3G62900,NA,NA,NM_001340182,825465,NA,NA,-0.156043761,-0.075752812,-0.28101373,0.080290949,-0.124969969,-0.205260918,0.156043761,0.075752812,0.28101373,-0.080290949,0.124969969,0.205260918
AT3G63500,TTA2,NA,NM_001340219,825525,3702.AT3G63500.2,GO:0009987,0.103753145,0.085295274,-0.01502238,-0.018457871,-0.118775525,-0.100317654,-0.103753145,-0.085295274,0.01502238,0.018457871,0.118775525,0.100317654
AT4G00360,ATT1,"Encodes a member of the CYP86A subfamily of cytochrome p450 genes. Expressed at moderate levels in flowers, leaves, roots and stems.",NM_116260,828019,3702.AT4G00360.1,"GO:0003824, GO:0006091, GO:0006629, GO:0008152, GO:0008202, GO:0016491, GO:0022904, GO:0044238",1.01400188,-0.305745195,1.111296654,-1.319747076,0.097294774,1.417041849,-1.01400188,0.305745195,-1.111296654,1.319747076,-0.097294774,-1.417041849
AT4G00450,CCT,"Encodes the Arabidopsis homolog of the transcriptional regulator MED12, is dynamically expressed during embryogenesis and regulates both developmental timing and the radial pattern formation. Involved in flowering time. The mutant enhances the expression of the flowering time (FT) gene. A knockout mutant of this gene showed late-flowering phenotype.",NM_001340249,827954,3702.AT4G00450.1,NA,-0.268766516,-0.202540912,-0.368635002,0.066225604,-0.099868485,-0.166094089,0.268766516,0.202540912,0.368635002,-0.066225604,0.099868485,0.166094089
AT4G00585,NA,NA,NM_116283,828026,NA,NA,-0.179057075,0.149213814,-0.10800153,0.328270889,0.071055545,-0.257215344,0.179057075,-0.149213814,0.10800153,-0.328270889,-0.071055545,0.257215344
AT4G00630,ATKEA2,member of Putative potassium transporter family,NM_001203716,825834,3702.AT4G00630.2,"GO:0005215, GO:0006810, GO:0006811, GO:0006812, GO:0022857, GO:0051179",0.084554504,-0.153675641,-0.022802263,-0.238230145,-0.107356766,0.130873378,-0.084554504,0.153675641,0.022802263,0.238230145,0.107356766,-0.130873378
AT4G00800,SETH5,NA,NM_001340268,828005,3702.AT4G00800.1,NA,-0.080630201,-0.02990442,-0.238828838,0.050725781,-0.158198637,-0.208924418,0.080630201,0.02990442,0.238828838,-0.050725781,0.158198637,0.208924418
AT4G00860,AT0ZI1,putative pathogenesis-related protein whose transcript level is induced in response to ozone and pathogenic Pseudomonas strains.,NM_116312,826213,3702.AT4G00860.1,NA,-0.656404934,-0.141158506,-0.722381132,0.515246428,-0.065976198,-0.581222626,0.656404934,0.141158506,0.722381132,-0.515246428,0.065976198,0.581222626
AT4G01000,NA,NA,NM_001340294,826414,NA,"GO:0005622, GO:0005634, GO:0006139, GO:0006259, GO:0006351, GO:0006807, GO:0006996, GO:0008152, GO:0009058, GO:0009987, GO:0016043, GO:0016070, GO:0019219, GO:0040029, GO:0042592, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0065007, GO:0071840",0.133660789,0.205323769,0.275643175,0.071662981,0.141982387,0.070319406,-0.133660789,-0.205323769,-0.275643175,-0.071662981,-0.141982387,-0.070319406
AT4G01370,ATMPK4,Encodes a nuclear and cytoplasmically localized  MAP kinase involved in mediating responses to pathogens.  Its substrates include MKS1 and probably MAP65-1.The MAP65-1 interaction is involved in mediating cortical microtuble organization.,NM_116367,828151,3702.AT4G01370.1,"GO:0003824, GO:0004672, GO:0006464, GO:0006468, GO:0006950, GO:0007049, GO:0008152, GO:0009987, GO:0016301, GO:0016740, GO:0019538, GO:0044238, GO:0050896",0.328387088,0.049908378,0.346979478,-0.27847871,0.01859239,0.2970711,-0.328387088,-0.049908378,-0.346979478,0.27847871,-0.01859239,-0.2970711
AT4G02080,ASAR1,"A member of ARF-like GTPase family. A thaliana has 21 members, in two subfamilies, ARF and ARF-like (ARL) GTPases.",NM_116440,827368,3702.AT4G02080.1,"GO:0007165, GO:0007166, GO:0007186, NA",-0.18327264,0.072555467,-0.141157137,0.255828108,0.042115503,-0.213712604,0.18327264,-0.072555467,0.141157137,-0.255828108,-0.042115503,0.213712604
AT4G02270,RHS13,NA,NM_116460,828083,3702.AT4G02270.1,NA,-7.322352357,3.939370125,-7.181931616,11.26172248,0.140420741,-11.12130174,7.322352357,-3.939370125,7.181931616,-11.26172248,-0.140420741,11.12130174
AT4G02350,SEC15B,Encodes a member of the exocyst complex gene family. The exocyst is a protein complex involved in tethering vesicles to the plasma membrane during regulated or polarized secretion.,NM_001340371,828060,3702.AT4G02350.1,"GO:0006810, GO:0006886, GO:0006887, GO:0015031, GO:0016192, GO:0051179",-0.151422742,0.090748986,-0.171737446,0.242171728,-0.020314704,-0.262486432,0.151422742,-0.090748986,0.171737446,-0.242171728,0.020314704,0.262486432
AT4G02590,UNE12,NA,NM_001036500,828126,3702.AT4G02590.1,"GO:0000981, GO:0001071, GO:0003676, GO:0003677, GO:0003700, GO:0005488, GO:0005622, GO:0005634, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016070, GO:0019219, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0065007",-0.865502694,0.184895233,-0.641611262,1.050397927,0.223891432,-0.826506495,0.865502694,-0.184895233,0.641611262,-1.050397927,-0.223891432,0.826506495
AT4G02620,NA,NA,NM_116496,828221,NA,"GO:0003824, GO:0005215, GO:0006139, GO:0006796, GO:0006807, GO:0006810, GO:0006811, GO:0008152, GO:0009056, GO:0009987, GO:0016462, GO:0016787, GO:0022857, GO:0042626, GO:0044238, GO:0051179",-0.085361185,0.01219778,-0.062317111,0.097558965,0.023044073,-0.074514892,0.085361185,-0.01219778,0.062317111,-0.097558965,-0.023044073,0.074514892
AT4G02715,NA,NA,NM_001340396,828194,NA,NA,-0.071187528,-0.285916866,0.009416948,-0.214729337,0.080604476,0.295333814,0.071187528,0.285916866,-0.009416948,0.214729337,-0.080604476,-0.295333814
AT4G03020,NA,NA,NM_001203737,828111,NA,NA,0.135871722,-0.099692452,0.173778728,-0.235564174,0.037907006,0.27347118,-0.135871722,0.099692452,-0.173778728,0.235564174,-0.037907006,-0.27347118
AT4G03080,BSL1,NA,NM_116542,828097,3702.AT4G03080.1,"GO:0003824, GO:0004721, GO:0005488, GO:0005509, GO:0005975, GO:0005976, GO:0005977, GO:0006109, GO:0006139, GO:0006351, GO:0006366, GO:0006397, GO:0006464, GO:0006468, GO:0006950, GO:0007049, GO:0007067, GO:0008152, GO:0009987, GO:0016070, GO:0016787, GO:0016788, GO:0016791, GO:0019219, GO:0019538, GO:0044238, GO:0050896, NA",1.233933816,0.176448307,1.174341783,-1.057485509,-0.059592034,0.997893476,-1.233933816,-0.176448307,-1.174341783,1.057485509,0.059592034,-0.997893476
AT4G03430,EMB2770,"Encodes a nuclear protein similar to the human U5 small ribonucleoprotein-associated 102-kD protein and to the yeast pre-mRNA splicing factors Prp1p and Prp6p. STA1 expression is upregulated by cold stress, and the sta1-1 mutant is defective in the splicing of the cold-induced COR15A gene. Luciferase imaging was used to isolate a recessive mutant, sta1-1, with enhanced stability of the normally unstable luciferase transcript. This mutation also causes the stabilization of some endogenous gene transcripts and has a range of developmental and stress response phenotypes.",NM_001340448,827925,3702.AT4G03430.1,"GO:0000375, GO:0000398, GO:0005622, GO:0005634, GO:0006139, GO:0006397, GO:0006807, GO:0008152, GO:0008380, GO:0009987, GO:0016043, GO:0016070, GO:0030529, GO:0032991, GO:0043226, GO:0043234, GO:0044085, GO:0044238, GO:0044464, GO:0071840",0.023552155,-0.042656535,-0.155695796,-0.066208689,-0.17924795,-0.113039261,-0.023552155,0.042656535,0.155695796,0.066208689,0.17924795,0.113039261
AT4G03550,ATGSL05,Encodes a callose synthase that is required for wound and papillary callose formation in response to fungal pathogens Erysiphe and Blumeria.  Mutants are resistant to P. parasitica and exhibit an exaggerated PR1 response.Contributes to PAMP-induced basal defense.,NM_116593,825650,3702.AT4G03550.1,NA,0.24371608,-0.010127971,0.125865065,-0.253844051,-0.117851015,0.135993036,-0.24371608,0.010127971,-0.125865065,0.253844051,0.117851015,-0.135993036
AT4G04770,ABC1,Encodes an iron-stimulated ATPase. A member of the NAP subfamily of ABC transporters. Involved in Fe-S cluster assembly. Similar to SufB. Involved in the regulation of iron homeostasis. Able to form homodimers. Interacts with AtNAP7 inside the chloroplast.,NM_116715,825814,3702.AT4G01660.1,"GO:0005488, GO:0005515",1.884303904,-0.221725582,1.95098979,-2.106029486,0.066685886,2.172715372,-1.884303904,0.221725582,-1.95098979,2.106029486,-0.066685886,-2.172715372
AT4G04940,NA,NA,NM_001340520,825833,NA,NA,-0.78395714,-0.396394603,-0.860138051,0.387562537,-0.076180911,-0.463743448,0.78395714,0.396394603,0.860138051,-0.387562537,0.076180911,0.463743448
AT4G04970,ATGSL01,encodes a gene similar to callose synthase,NM_116736,825838,3702.AT4G04970.1,NA,0.087128339,-0.051941586,-0.126115501,-0.139069925,-0.21324384,-0.074173915,-0.087128339,0.051941586,0.126115501,0.139069925,0.21324384,0.074173915
AT4G05390,ATRFNR1,Encodes a root-type ferredoxin:NADP(H) oxidoreductase.,NM_001203753,825887,3702.AT4G05390.1,NA,-0.325226757,0.546499775,-0.193976281,0.871726533,0.131250477,-0.740476056,0.325226757,-0.546499775,0.193976281,-0.871726533,-0.131250477,0.740476056
AT4G08180,ORP1C,NA,NM_001340578,826368,3702.AT4G08180.1,NA,-0.659835347,-0.197138214,-0.754824038,0.462697133,-0.094988692,-0.557685824,0.659835347,0.197138214,0.754824038,-0.462697133,0.094988692,0.557685824
AT4G08350,GTA02,NA,NM_116904,826391,3702.AT4G08350.1,"GO:0006325, GO:0006996, GO:0016043, GO:0071840",0.076619604,-0.082542378,0.001047907,-0.159161982,-0.075571698,0.083590284,-0.076619604,0.082542378,-0.001047907,0.159161982,0.075571698,-0.083590284
AT4G08520,NA,NA,NM_116921,826411,NA,"GO:0005622, GO:0005737, GO:0006810, GO:0006886, GO:0015031, GO:0016192, GO:0030120, NA",-0.2635436,0.114476644,-0.306150689,0.378020244,-0.042607089,-0.420627333,0.2635436,-0.114476644,0.306150689,-0.378020244,0.042607089,0.420627333
AT4G08980,FBW2,Encodes an F-box gene that is a novel negative regulator of AGO1 protein levels and may play a role in ABA signalling and/or response.,NM_001084890,826476,3702.AT4G08980.1,NA,0.074503511,-0.216738414,0.120739826,-0.291241924,0.046236316,0.33747824,-0.074503511,0.216738414,-0.120739826,0.291241924,-0.046236316,-0.33747824
AT4G09150,NA,NA,NM_001203764,826496,NA,NA,0.320310878,-0.111060307,0.29947247,-0.431371185,-0.020838408,0.410532776,-0.320310878,0.111060307,-0.29947247,0.431371185,0.020838408,-0.410532776
AT4G09695,NA,NA,NA,NA,NA,,0.389678608,-0.165169338,0.353577084,-0.554847946,-0.036101525,0.518746421,-0.389678608,0.165169338,-0.353577084,0.554847946,0.036101525,-0.518746421
AT4G10340,LHCB5,photosystem II encoding the light-harvesting chlorophyll a/b binding protein CP26 of the antenna system of the photosynthetic apparatus,NM_117102,826626,3702.AT4G10340.1,"GO:0005488, GO:0005622, GO:0005737, GO:0006091, GO:0008152, GO:0009536, GO:0009579, GO:0009628, GO:0009987, GO:0016020, GO:0043226, GO:0044464, GO:0050896",5.784216342,-0.312100121,6.489349383,-6.096316463,0.705133041,6.801449504,-5.784216342,0.312100121,-6.489349383,6.096316463,-0.705133041,-6.801449504
AT4G10380,AtNIP5;1,Boric acid channel. Essential for efficient boron  uptake and plant development under boron limitation. Also functions in arsenite transport and tolerance. Localized preferentially in outer membrane domains of root cells.,NM_117106,826630,NA,"GO:0005215, GO:0005886, GO:0006810, GO:0006811, GO:0006950, GO:0008643, GO:0009987, GO:0015144, GO:0016020, GO:0016021, GO:0022857, GO:0042592, GO:0044464, GO:0050896, GO:0051179, GO:0065007, NA",-2.79016381,0.103300928,-2.705390897,2.893464737,0.084772913,-2.808691824,2.79016381,-0.103300928,2.705390897,-2.893464737,-0.084772913,2.808691824
AT4G10610,ATRBP37,"RNA-binding protein, putative. Member of a family of proteins having an PABC binding domain (PAM motif).",NM_001036537,826653,3702.AT4G10610.1,NA,-0.148577577,0.103327252,-0.13962458,0.251904829,0.008952997,-0.242951832,0.148577577,-0.103327252,0.13962458,-0.251904829,-0.008952997,0.242951832
AT4G11120,NA,NA,NM_117182,826713,NA,"GO:0003676, GO:0003723, GO:0003746, GO:0005488, GO:0006412, GO:0008135, GO:0008152, GO:0009058, GO:0009987, GO:0019538, GO:0044238, GO:0006417, GO:0045182, GO:0050789, GO:0065007",-0.60479662,-0.2136951,-0.62897987,0.391101521,-0.02418325,-0.415284771,0.60479662,0.2136951,0.62897987,-0.391101521,0.02418325,0.415284771
AT4G11220,BTI2,NA,NM_117193,826724,3702.AT4G11220.1,NA,-0.88508124,-0.392972704,-0.998571841,0.492108536,-0.113490601,-0.605599137,0.88508124,0.392972704,0.998571841,-0.492108536,0.113490601,0.605599137
AT4G11260,ATSGT1B,"Functions in plant disease resistance signaling,  SCF(TIR1) mediated degradation of Aux/IAA proteins and HSP90 mediated degradation of R resistance proteins. AtSGT1a and AtSGT1b are functionally redundant in the resistance to pathogenes. AtSGT1b was more highly  expressed than AtSGT1. The N-terminal TPR domain of  AtSGT1a reduces the steady-state level of Arabidopsis SGT1  proteins whereas the same domain from AtSGT1b enhances  SGT1 accumulation. The TPR domain is dispensable for SGT1 resistance.",NM_117197,826728,3702.AT4G11260.1,"GO:0006457, GO:0006950, GO:0008152, GO:0019538, GO:0044238, GO:0050896",0.357893415,0.214435462,0.333413479,-0.143457953,-0.024479937,0.118978017,-0.357893415,-0.214435462,-0.333413479,0.143457953,0.024479937,-0.118978017
AT4G11270,NA,NA,NM_001340704,826729,NA,NA,-0.100402577,-0.017556859,-0.234429307,0.082845718,-0.13402673,-0.216872448,0.100402577,0.017556859,0.234429307,-0.082845718,0.13402673,0.216872448
AT4G11600,ATGPX6,Encodes glutathione peroxidase.,NM_117229,826765,3702.AT4G11600.1,"GO:0003824, GO:0004601, GO:0006629, GO:0006950, GO:0008152, GO:0008202, GO:0009636, GO:0016209, GO:0016491, GO:0044238, GO:0050896",-0.999176318,-0.368712036,-1.117917596,0.630464282,-0.118741279,-0.749205561,0.999176318,0.368712036,1.117917596,-0.630464282,0.118741279,0.749205561
AT4G11850,MEE54,phospholipase D (gamma),NM_117255,826791,3702.AT4G11850.1,NA,-0.422863531,0.70853633,-0.504416378,1.131399862,-0.081552846,-1.212952708,0.422863531,-0.70853633,0.504416378,-1.131399862,0.081552846,1.212952708
AT4G12030,BASS5,Required for the biosynthesis of methionine-derived glucosinolates. Involved in the  transport of 2-keto acids between chloroplasts and the cytosol.,NM_001340768,826811,3702.AT4G12030.2,NA,-0.117951644,-0.387145391,0.068461843,-0.269193747,0.186413487,0.455607235,0.117951644,0.387145391,-0.068461843,0.269193747,-0.186413487,-0.455607235
AT4G12040,AtSAP7,NA,NM_117274,826812,NA,"GO:0006091, GO:0022904, GO:0008152",-0.858830552,-0.148829346,-0.882541579,0.710001206,-0.023711027,-0.733712233,0.858830552,0.148829346,0.882541579,-0.710001206,0.023711027,0.733712233
AT4G12590,NA,NA,NM_117329,826872,NA,"GO:0005622, GO:0005737, GO:0005783, GO:0006457, GO:0008152, GO:0009987, GO:0016020, GO:0016021, GO:0019538, GO:0032991, GO:0042175, GO:0043226, GO:0043234, GO:0044238, GO:0044464",-0.571384316,-0.001375565,-0.517366769,0.570008751,0.054017546,-0.515991204,0.571384316,0.001375565,0.517366769,-0.570008751,-0.054017546,0.515991204
AT4G13170,NA,NA,NM_117386,826931,NA,"GO:0003676, GO:0003723, GO:0003729, GO:0003735, GO:0005198, GO:0005488, GO:0005622, GO:0005737, GO:0005829, GO:0005840, GO:0006412, GO:0008152, GO:0009058, GO:0009987, GO:0019538, GO:0030529, GO:0032991, GO:0043226, GO:0044238, GO:0044464",0.508221369,0.028106095,0.564019778,-0.480115274,0.055798408,0.535913682,-0.508221369,-0.028106095,-0.564019778,0.480115274,-0.055798408,-0.535913682
AT4G13290,CYP71A19,putative cytochrome P450,NM_117402,826959,3702.AT4G13290.1,"GO:0003824, GO:0008152, GO:0009058, GO:0016491, GO:0019748",-7.947837298,1.948429121,-7.772504368,9.896266418,0.17533293,-9.720933488,7.947837298,-1.948429121,7.772504368,-9.896266418,-0.17533293,9.720933488
AT4G13350,NIG,"Encodes a GTPase that interacts with nuclear shuttle proteins (NSPs) from a number of different plant viruses. The gene is widely expressed and NIG transcript levels do not rise in response to viral infection. This cytoplasmic protein does not directly interact with a viral movement protein (MP), but, it does promote the movement of NSP from the nucleus to the cytoplasm. Overexpression of NIG in Arabidopsis plants renders them more sensitive to geminivirus infection.",NM_117409,826966,3702.AT4G13350.1,"GO:0003676, GO:0005083, GO:0005488, GO:0005515, GO:0009987, GO:0030234, GO:0003824, GO:0008152, GO:0050790, GO:0065007, GO:0065009",0.310213088,-0.104163928,0.320359421,-0.414377016,0.010146333,0.424523349,-0.310213088,0.104163928,-0.320359421,0.414377016,-0.010146333,-0.424523349
AT4G13360,NA,NA,NM_117410,826967,NA,"GO:0003824, GO:0005975, GO:0006629, GO:0006631, GO:0006635, GO:0006732, GO:0006766, GO:0008152, GO:0009056, GO:0009110, GO:0009987, GO:0016407, GO:0016491, GO:0016740, GO:0016746, GO:0016787, GO:0016788, GO:0016829, GO:0016836, GO:0016853, GO:0016854, GO:0016874, GO:0044238",0.083705878,0.075149018,0.142810969,-0.00855686,0.059105091,0.067661951,-0.083705878,-0.075149018,-0.142810969,0.00855686,-0.059105091,-0.067661951
AT4G13510,AMT1;1,Encodes a plasma membrane localized ammonium transporter.  Contains a cytosolic trans-activation domain essential for ammonium uptake.,NM_117425,826983,3702.AT4G13510.1,NA,2.884533817,1.124251927,2.487408237,-1.76028189,-0.39712558,1.36315631,-2.884533817,-1.124251927,-2.487408237,1.76028189,0.39712558,-1.36315631
AT4G13660,ATPRR2,Encodes a pinoresinol reductase involved in lignan biosynthesis. Expressed strongly in roots and less strongly in stems.  Shows preference for pinoresinol and not lariciresinol.,NM_001340871,827000,3702.AT4G13660.1,"GO:0003824, GO:0005975, GO:0005976, GO:0005977, GO:0006629, GO:0008152, GO:0008202, GO:0008203, GO:0016491, GO:0016829, GO:0016836, GO:0016853, GO:0016854, GO:0044238",-3.818676003,2.747243974,-3.670761014,6.565919977,0.147914989,-6.418004988,3.818676003,-2.747243974,3.670761014,-6.565919977,-0.147914989,6.418004988
AT4G14030,SBP1,NA,NM_001203794,827039,3702.AT1G45976.1,NA,1.546579173,-0.085032865,1.635575018,-1.631612038,0.088995845,1.720607883,-1.546579173,0.085032865,-1.635575018,1.631612038,-0.088995845,-1.720607883
AT4G14130,XTH15,xyloglucan endotransglycosylase-related protein (XTR7),NM_117490,827051,3702.AT4G14130.1,NA,-3.186274384,-0.587377058,-2.857812858,2.598897326,0.328461526,-2.2704358,3.186274384,0.587377058,2.857812858,-2.598897326,-0.328461526,2.2704358
AT4G14350,NA,NA,NM_001084919,827078,NA,"GO:0003824, GO:0004672, GO:0005622, GO:0006464, GO:0006468, GO:0006796, GO:0007154, GO:0007165, GO:0008152, GO:0009987, GO:0016301, GO:0016740, GO:0019538, GO:0035556, GO:0044238, GO:0044464, GO:0050789, GO:0050896, GO:0065007",-0.366228664,0.180320562,-0.462324458,0.546549226,-0.096095794,-0.64264502,0.366228664,-0.180320562,0.462324458,-0.546549226,0.096095794,0.64264502
AT4G14410,bHLH104,NA,NM_001340935,827086,NA,"GO:0003676, GO:0003677, GO:0003700, GO:0005488, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0008152, GO:0044238, GO:0001071, GO:0016070, GO:0019219, GO:0050789, GO:0065007",-0.26894903,0.27805044,-0.028234633,0.54699947,0.240714398,-0.306285073,0.26894903,-0.27805044,0.028234633,-0.54699947,-0.240714398,0.306285073
AT4G14420,NA,NA,NM_117521,827087,NA,NA,-0.375806994,0.07161661,-0.390244618,0.447423604,-0.014437624,-0.461861228,0.375806994,-0.07161661,0.390244618,-0.447423604,0.014437624,0.461861228
AT4G14465,AHL20,NA,NM_117526,827093,3702.AT4G14465.1,NA,-5.255986577,-0.146526169,-5.134971592,5.109460409,0.121014985,-4.988445424,5.255986577,0.146526169,5.134971592,-5.109460409,-0.121014985,4.988445424
AT4G14500,NA,NA,NM_001160761,827097,NA,NA,0.62773559,0.718418749,0.613661817,0.090683159,-0.014073773,-0.104756932,-0.62773559,-0.718418749,-0.613661817,-0.090683159,0.014073773,0.104756932
AT4G14710,ATARD2,NA,NM_001036563,827122,3702.AT4G14710.5,"GO:0003824, GO:0006520, GO:0006790, GO:0006807, GO:0008152, GO:0009987, GO:0016491, GO:0044238",0.397897922,-0.01083764,0.533859826,-0.408735562,0.135961904,0.544697466,-0.397897922,0.01083764,-0.533859826,0.408735562,-0.135961904,-0.544697466
